project	n_samples	n_experiments	n_runs	runs_per_sample_max	strict_1to1	n_assay_triples	distinct_wells	well_coverage	looks_plate	plate_format	plates_est	assay_triples	found_by
PRJNA1243446	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1247466	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1248774	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RT-PCR	bulk RNA-seq
PRJNA1249476	12	12	12	1	True	1	1	0.5	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1252447	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1253601	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1254297	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA1254601	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1255071	12	12	12	1	True	1	1	0.5	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1255183	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1256280	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1256714	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1257821	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1258192	12	12	18	2	False	2	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1259902	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PCR	bulk RNA-seq
PRJNA1265961	12	12	84	7	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1268780	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1270941	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1271516	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA1273697	12	96	96	8	False	1	1	0.333	False		12.0	OTHER|TRANSCRIPTOMIC|cDNA	Parse Biosciences
PRJNA1273710	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1273915	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1274859	12	12	12	1	True	1	0	0.0	False			RNA-Seq|GENOMIC|PolyA	bulk RNA-seq
PRJNA1275461	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM	bulk RNA-seq
PRJNA1278902	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA1279990	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1282629	12	12	48	4	False	1	0	0.0	False			miRNA-Seq|TRANSCRIPTOMIC|size fractionation	TruSeq Stranded mRNA
PRJNA1285289	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PCR	single nucleus RNA-seq
PRJNA1287607	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1295564	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PCR	bulk RNA-seq
PRJNA1304494	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1306054	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1307484	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1311517	12	12	12	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1312078	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1321593	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1322518	12	12	12	1	True	1	1	1.0	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1327288	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|unspecified	bulk RNA-seq
PRJNA1329296	12	12	36	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1346926	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1363765	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1363923	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1363984	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1365000	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1365096	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1365267	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1366530	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1372616	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1373571	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1377590	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1380505	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1389864	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1393787	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA1394918	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1396669	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1396794	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1401831	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1405277	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1414597	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1423802	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1426449	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1428207	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1436617	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1436618	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1438127	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1438183	12	12	12	1	True	1	3	0.25	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1439337	12	18	18	2	False	3	0	0.0	False			ATAC-seq|GENOMIC|other;Hi-C|GENOMIC|MNase;RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1439721	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1449593	12	12	24	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1450053	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA1450529	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA1450562	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1453448	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1456084	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1456348	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	single nucleus RNA-seq
PRJNA1456370	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1458061	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1458838	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1461705	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1461920	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	10x Genomics Chromium
PRJNA1463003	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1463208	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1463232	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1464578	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1465357	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA1467185	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1467443	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1471051	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Parse Biosciences
PRJNA1474518	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1477407	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA1478654	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1479125	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1479211	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1479452	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1480764	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1483530	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	TruSeq Stranded mRNA
PRJNA1483626	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1490632	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1494336	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1494518	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA208734	12	12	16	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA276134	12	12	12	1	True	3	0	0.0	False			OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA;ncRNA-Seq|TRANSCRIPTOMIC|size fractionation	polyA selected RNA-seq
PRJNA307630	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA310220	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA316522	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA319006	12	12	12	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA321758	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA322842	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA352039	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA360252	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA393430	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	inDrop;bulk RNA-seq
PRJNA393733	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA395984	12	12	12	1	True	1	2	0.5	False		6.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA399135	12	12	12	1	True	1	2	1.0	False		6.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA407881	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA418146	12	12	12	1	True	1	0	0.0	False			ChIP-Seq|GENOMIC|ChIP	TruSeq Stranded mRNA
PRJNA422862	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA423227	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA429793	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA432557	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA434735	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA470936	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA478141	12	12	45	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA487456	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA487726	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA492454	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA503593	12	12	12	1	True	1	1	0.5	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA505627	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA507265	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA515437	12	12	23	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA515481	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA521700	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA525881	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA528897	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA532850	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA542649	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA543394	12	14	14	3	False	3	0	0.0	False			OTHER|GENOMIC|RANDOM;RNA-Seq|TRANSCRIPTOMIC|RANDOM;WGS|GENOMIC|RANDOM	10x Genomics Chromium
PRJNA545106	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA550425	12	12	12	1	True	1	3	0.667	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA551611	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA551753	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA553224	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA553692	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA557598	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA574403	12	12	18	2	False	1	1	1.0	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA578399	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA587787	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA590878	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA598341	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA603770	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA605563	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA606504	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA608182	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA608713	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA608748	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA609976	12	12	44	12	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA611043	12	12	24	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;Drop-seq
PRJNA615849	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA623411	12	12	22	2	False	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA625295	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA626461	12	12	12	1	True	1	15	1.0	False		0.8	RNA-Seq|TRANSCRIPTOMIC|RANDOM	TruSeq Stranded mRNA
PRJNA629893	12	12	12	1	True	1	12	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA631057	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA633178	12	12	12	1	True	1	2	1.0	False		6.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA635634	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA640350	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA641848	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA645174	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA646069	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA646932	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA656853	12	12	12	1	True	1	1	0.5	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA658601	12	12	13	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA659519	12	12	36	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA660254	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA663555	12	12	12	1	True	1	1	1.0	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA666889	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA669987	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA673812	12	12	12	1	True	1	3	0.417	False		4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA678288	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA680812	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA681906	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA681907	12	12	48	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA685057	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA689721	12	12	12	1	True	1	7	1.0	False		1.71	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA702456	12	12	12	1	True	1	1	1.0	False		12.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA703549	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA704810	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA714093	12	12	24	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA714094	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA714897	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA714962	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA716830	12	12	30	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA717967	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA718775	12	12	18	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	BD Rhapsody
PRJNA718859	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA722016	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA722173	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA725123	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA726825	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA732698	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA736103	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA746295	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA748434	12	12	12	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
